,0,1,2,3,4,5,6,7,8,9
211_48_9_2,0.9968330264091492,0.9751391410827637,0.9991628527641296,0.9311396479606628,0.9998565912246704,0.9998956322669983,0.9874538779258728,0.9871640801429749,0.5520485639572144,0.9998769760131836
211_48_6_0,0.9986956715583801,0.9871026873588562,0.9995508193969727,0.9751306176185608,0.999934732913971,0.9999650716781616,0.9945240020751953,0.9911237359046936,0.683016300201416,0.9999220371246338
211_48_6_1,0.9986215829849243,0.9905768632888794,0.9995006918907166,0.952027440071106,0.9999210238456726,0.9999557137489319,0.994010865688324,0.9915708899497986,0.7368633151054382,0.9999229907989502
211_48_6_2,0.9984440207481384,0.9878487586975098,0.9995937943458557,0.96177738904953,0.9999353885650635,0.9999585747718811,0.9937513470649719,0.990776002407074,0.7455996870994568,0.9999247789382935
211_48_3_0,0.9994202256202698,0.9964867234230042,0.9998018145561218,0.9904926419258118,0.9999770522117615,0.9999874234199524,0.9973139762878418,0.9959172606468201,0.9034749269485474,0.9999721050262451
211_48_3_1,0.9994636178016663,0.9970483183860779,0.9998260140419006,0.9819101691246033,0.9999788403511047,0.9999857544898987,0.9967870712280273,0.9957547187805176,0.9062941670417786,0.9999561309814453
211_48_3_2,0.9995018243789673,0.9959412217140198,0.9998688101768494,0.9898456931114197,0.9999808669090271,0.9999881386756897,0.9977850317955017,0.9964386820793152,0.9153943657875061,0.999967098236084
211_48_2_0,0.9996815323829651,0.9984180927276611,0.999884843826294,0.9948559403419495,0.9999887943267822,0.9999929666519165,0.9987896680831909,0.9979090094566345,0.9535563588142395,0.9999856352806091
211_48_2_1,0.9996982216835022,0.9986226558685303,0.9999194145202637,0.9941473603248596,0.9999904036521912,0.9999937415122986,0.9987212419509888,0.9975008964538574,0.9470056295394897,0.9999798536300659
211_48_2_2,0.9996783137321472,0.9980292320251465,0.9999143481254578,0.9924764633178711,0.9999862909317017,0.9999914169311523,0.9983513355255127,0.9978103041648865,0.9498270750045776,0.999984622001648
211_48_1_0,0.9998752474784851,0.9993784427642822,0.9999746680259705,0.9981176257133484,0.9999967217445374,0.999997615814209,0.9994808435440063,0.9992195963859558,0.9832308292388916,0.9999951124191284
211_48_1_1,0.9998950958251953,0.9993211030960083,0.9999738335609436,0.9976363182067871,0.9999957084655762,0.9999966621398926,0.999476432800293,0.9990702867507935,0.9822850823402405,0.9999944567680359
211_48_1_2,0.9998844861984253,0.9993329644203186,0.9999778270721436,0.9978723526000977,0.9999964833259583,0.9999974966049194,0.9994519948959351,0.9991164803504944,0.9818845987319946,0.9999956488609314
211_36_12_0,0.9965172410011292,0.9436833262443542,0.9990807771682739,0.9403025507926941,0.9998065233230591,0.9998727440834045,0.9843119978904724,0.9889214038848877,0.17776060104370117,0.9998481273651123
211_36_12_1,0.9860295653343201,0.9371792078018188,0.9978546500205994,0.8875544667243958,0.999592125415802,0.9997072815895081,0.9717369079589844,0.9782881736755371,0.010078668594360352,0.9996768832206726
211_36_12_2,0.9963664412498474,0.9594772458076477,0.9990015029907227,0.9300146698951721,0.9998250007629395,0.9998873472213745,0.9844454526901245,0.9872358441352844,0.32333141565322876,0.9998666644096375
211_36_9_0,0.9978288412094116,0.9692539572715759,0.999276876449585,0.9484994411468506,0.9998782873153687,0.9999265670776367,0.9860010743141174,0.9903087019920349,0.47537851333618164,0.9998898506164551
211_36_9_1,0.9965826272964478,0.9696305394172668,0.9993499517440796,0.9337366819381714,0.9998660087585449,0.9998990297317505,0.9896430373191833,0.9830269813537598,0.3850443363189697,0.9998183846473694
211_36_9_2,0.9974098801612854,0.9751908779144287,0.9992407560348511,0.9354919791221619,0.9998548030853271,0.9999051690101624,0.9871525764465332,0.9857066869735718,0.47092050313949585,0.9998647570610046
211_36_6_0,0.9978710412979126,0.9806526303291321,0.999419629573822,0.9704086184501648,0.9999220967292786,0.9999570250511169,0.9900127053260803,0.989833652973175,0.6932446956634521,0.9999123215675354
211_36_6_1,0.998130738735199,0.9835183024406433,0.9995102882385254,0.9586989283561707,0.9999273419380188,0.9999561309814453,0.993645429611206,0.9888361096382141,0.6727867722511292,0.9998981952667236
211_36_6_2,0.9985010027885437,0.983914315700531,0.999427318572998,0.9604254961013794,0.9999225735664368,0.9999565482139587,0.9941840171813965,0.9893409609794617,0.7107163667678833,0.999919593334198
211_36_3_0,0.9995015263557434,0.995703399181366,0.9997163414955139,0.9881616830825806,0.9999756813049316,0.9999875426292419,0.9978017807006836,0.9955801963806152,0.9002022743225098,0.9999701976776123
211_36_3_1,0.9994882345199585,0.9968025088310242,0.9997603297233582,0.9805588722229004,0.999977171421051,0.9999861121177673,0.997270941734314,0.99533611536026,0.9036275148391724,0.9999597668647766
211_36_3_2,0.9994944930076599,0.9958469271659851,0.9998066425323486,0.9859884977340698,0.9999783635139465,0.999986469745636,0.9974066019058228,0.9950937032699585,0.8930643200874329,0.9999629259109497
211_36_2_0,0.9996979832649231,0.9982356429100037,0.9998794198036194,0.9929019212722778,0.9999901056289673,0.9999937415122986,0.9985853433609009,0.9973943829536438,0.9450541734695435,0.9999818205833435
211_36_2_1,0.999717652797699,0.9981744289398193,0.9999119639396667,0.9906947016716003,0.9999891519546509,0.9999924898147583,0.9981322884559631,0.9972735047340393,0.950023353099823,0.9999767541885376
211_36_2_2,0.9997498393058777,0.9975313544273376,0.9999083876609802,0.9928790926933289,0.9999861121177673,0.9999925494194031,0.9983905553817749,0.9972772002220154,0.9492668509483337,0.9999814629554749
211_36_1_0,0.999870777130127,0.9992924332618713,0.9999685287475586,0.9975436925888062,0.9999967813491821,0.9999977350234985,0.9994134306907654,0.9989998936653137,0.982917845249176,0.9999945759773254
211_36_1_1,0.9998742341995239,0.9990712404251099,0.9999642968177795,0.996768593788147,0.9999955296516418,0.9999966025352478,0.9993538856506348,0.9987836480140686,0.9820705652236938,0.9999926090240479
211_36_1_2,0.9998868703842163,0.999081015586853,0.9999658465385437,0.9973790049552917,0.9999958872795105,0.9999970197677612,0.9993629455566406,0.9987807869911194,0.9799950122833252,0.9999932050704956
211_24_12_0,0.9963576197624207,0.9340607523918152,0.9988679885864258,0.9141237139701843,0.9997985363006592,0.9998759031295776,0.9807048439979553,0.9885072708129883,0.006245672702789307,0.999848484992981
211_24_12_1,0.9941991567611694,0.9289869666099548,0.9990129470825195,0.9135808944702148,0.9998152256011963,0.9998767971992493,0.9818336367607117,0.9780063033103943,-0.11181128025054932,0.9997739791870117
211_24_12_2,0.9965318441390991,0.9288554787635803,0.9988975524902344,0.905552864074707,0.9997754096984863,0.9998509287834167,0.9748991131782532,0.9878256916999817,0.25557708740234375,0.9998320937156677
211_24_9_0,0.9977524280548096,0.9597323536872864,0.9990907907485962,0.9310765266418457,0.9998846650123596,0.999907374382019,0.9829040169715881,0.9864298105239868,0.41504061222076416,0.999840259552002
211_24_9_1,0.9975438714027405,0.9539936184883118,0.9990313649177551,0.9179974794387817,0.9998331665992737,0.9999213814735413,0.9902087450027466,0.982577919960022,0.39894312620162964,0.999835193157196
211_24_9_2,0.9974825382232666,0.9472851753234863,0.9992324113845825,0.9147782921791077,0.9998525381088257,0.9999069571495056,0.9909959435462952,0.9868816137313843,0.547704815864563,0.9998639822006226
211_24_6_0,0.9986712336540222,0.9812338948249817,0.9992579817771912,0.959464967250824,0.9999197125434875,0.9999576807022095,0.9879747033119202,0.9873782992362976,0.6866878867149353,0.9998798370361328
